sp;lon;lat
rodolito;-35.55617927;-9.633565285
rodolito;-35.61970158;-9.866871096
rodolito;-35.87574761;-10.13066606
rodolito;-34.9334122;-9.017580895
rodolito;-35.03618829;-9.071979002
rodolito;-35.81619947;-10.07201589
rodolito;-35.54108855;-9.5989153
rodolito;-35.51076703;-9.493435664
rodolito;-35.85642431;-10.12165684
rodolito;-35.79986641;-10.07163964
rodolito;-35.3149892;-9.477321182
rodolito;-35.77984522;-9.923567265
rodolito;-35.78707596;-9.987732286
rodolito;-35.33747581;-9.338547993
rodolito;-35.42980455;-9.630178881
rodolito;-35.57596577;-9.708393588
rodolito;-35.53126463;-9.752360508
rodolito;-35.36080119;-9.521789551
rodolito;-35.03074074;-9.056476382
rodolito;-35.31040714;-9.425089792
rodolito;-34.99066232;-8.988661765
rodolito;-35.7935233;-10.02132019
rodolito;-35.19544089;-9.06925152
rodolito;-35.45503724;-9.530771634
rodolito;-35.71915144;-9.804757974
rodolito;-35.18485756;-9.085819785
rodolito;-35.90792935;-10.20449744
rodolito;-35.49074378;-9.640084778
rodolito;-35.81683634;-10.10482664
rodolito;-35.96170338;-10.14469607
rodolito;-35.34867793;-9.41465124
rodolito;-35.4243919;-9.542241018
rodolito;-35.60598537;-9.746067279
rodolito;-35.09541087;-9.052829195
rodolito;-35.10601429;-9.035094249
rodolito;-35.54630181;-9.616719412
rodolito;-35.83197066;-10.10194608
rodolito;-35.21718272;-9.245053043
rodolito;-35.91016129;-10.0628292
rodolito;-35.14661174;-9.212072671
rodolito;-35.07637565;-8.97251399
rodolito;-35.3851316;-9.387185656
rodolito;-35.03230509;-8.928331024
rodolito;-35.43389416;-9.547676665
rodolito;-35.67152037;-9.926364032
rodolito;-35.5267955;-9.709080282
rodolito;-35.17777386;-9.091047205
rodolito;-34.90635473;-8.971128813
rodolito;-35.71241735;-9.840618987
rodolito;-35.30397078;-9.419221028
rodolito;-35.8154128;-9.932253607
rodolito;-35.4530894;-9.420748003
rodolito;-35.01715914;-9.025732142
rodolito;-35.12005075;-9.222589056
rodolito;-35.53584162;-9.658447226
rodolito;-35.88035657;-10.14748703
rodolito;-35.80982494;-9.931469648
rodolito;-35.0002645;-9.09077326
rodolito;-35.20725641;-9.320131764
rodolito;-35.27152802;-9.345427063
rodolito;-35.02713343;-9.089566047
rodolito;-35.10288539;-8.984845418
rodolito;-35.51231608;-9.545120549
rodolito;-35.1684314;-9.126273445
rodolito;-35.11606747;-9.094250353
rodolito;-35.30970301;-9.454710451
rodolito;-35.30214271;-9.440419403
rodolito;-35.09881555;-9.149034104
rodolito;-35.35075183;-9.312580437
rodolito;-35.07884931;-8.942816212
rodolito;-35.92493615;-10.19401857
rodolito;-35.52470416;-9.578850893
rodolito;-35.22796628;-9.123211213
rodolito;-34.89376766;-8.962605273
rodolito;-35.47880788;-9.491385774
rodolito;-35.78698466;-10.01111465
rodolito;-35.66345312;-9.714555391
rodolito;-35.50734683;-9.48410341
rodolito;-35.45496647;-9.431455734
rodolito;-34.90131861;-8.924393603
rodolito;-35.4828196;-9.628032959
rodolito;-35.06177933;-9.104991001
rodolito;-35.6939761;-9.765365685
rodolito;-35.10524534;-8.936549863
rodolito;-35.30776982;-9.254106682
rodolito;-35.81913488;-10.06978961
rodolito;-35.09061518;-9.012134032
rodolito;-35.7624476;-9.943326879
rodolito;-35.03485017;-9.117794119
rodolito;-35.6300865;-9.666809572
rodolito;-36.94485674;-11.07137988
rodolito;-36.841;-11.122
rodolito;-36.843;-11.093
rodolito;-36.843;-11.093
rodolito;-36.856;-11.11
rodolito;-36.876;-11.123
rodolito;-36.88;-11.148
rodolito;-36.886;-11.087
rodolito;-36.892;-11.111
rodolito;-36.906;-11.157
rodolito;-36.91;-11.125
rodolito;-36.918;-11.203
rodolito;-36.921;-11.171
rodolito;-36.921;-11.145
rodolito;-36.922;-11.13
rodolito;-36.938;-11.156
rodolito;-36.948;-11.181
rodolito;-36.951;-11.152
rodolito;-36.956;-11.203
rodolito;-36.963;-11.169
rodolito;-35.961;-10.304
rodolito;-36;-10.34
rodolito;-36;-10.272
rodolito;-36.01;-10.263
rodolito;-36.018;-10.324
rodolito;-36.024;-10.383
rodolito;-36.028;-10.315
rodolito;-36.042;-10.306
rodolito;-36.047;-10.236
rodolito;-36.049;-10.362
rodolito;-36.051;-10.432
rodolito;-36.061;-10.225
rodolito;-36.066;-10.419
rodolito;-36.068;-10.478
rodolito;-36.068;-10.349
rodolito;-36.088;-10.463
rodolito;-36.094;-10.397
rodolito;-36.094;-10.326
rodolito;-36.101;-10.453
rodolito;-36.104;-10.507
rodolito;-36.105;-10.189
rodolito;-36.107;-10.385
rodolito;-36.11;-10.313
rodolito;-36.114;-10.247
rodolito;-36.12;-10.492
rodolito;-36.122;-10.374
rodolito;-36.125;-10.303
rodolito;-36.148;-10.544
rodolito;-36.148;-10.469
rodolito;-36.151;-10.352
rodolito;-36.158;-10.406
rodolito;-36.163;-10.533
rodolito;-36.165;-10.338
rodolito;-36.175;-10.592
rodolito;-36.176;-10.522
rodolito;-36.187;-10.582
rodolito;-36.191;-10.509
rodolito;-36.204;-10.569
rodolito;-36.218;-10.556
rodolito;-36.223;-10.636
rodolito;-36.231;-10.544
rodolito;-36.235;-10.622
rodolito;-36.244;-10.58
rodolito;-36.392;-10.788
rodolito;-36.401;-10.775
rodolito;-36.417;-10.759
rodolito;-36.432;-10.775
rodolito;-36.441;-10.832
rodolito;-36.454;-10.819
rodolito;-36.457;-10.747
rodolito;-36.46;-10.776
rodolito;-36.466;-10.804
rodolito;-36.473;-10.761
rodolito;-36.477;-10.829
rodolito;-36.48;-10.751
rodolito;-36.483;-10.788
rodolito;-36.485;-10.82
rodolito;-36.492;-10.776
rodolito;-36.493;-10.851
rodolito;-36.496;-10.807
rodolito;-36.505;-10.837
rodolito;-36.509;-10.792
rodolito;-36.514;-10.75
rodolito;-36.516;-10.823
rodolito;-36.521;-10.779
rodolito;-36.524;-10.881
rodolito;-36.536;-10.867
rodolito;-36.539;-10.795
rodolito;-36.545;-10.824
rodolito;-36.548;-10.712
rodolito;-36.551;-10.781
rodolito;-36.554;-10.705
rodolito;-36.556;-10.811
rodolito;-36.561;-10.839
rodolito;-36.563;-10.866
rodolito;-36.564;-10.693
rodolito;-36.567;-10.723
rodolito;-36.574;-10.852
rodolito;-36.58;-10.71
rodolito;-36.584;-10.841
rodolito;-36.596;-10.896
rodolito;-36.599;-10.923
rodolito;-36.599;-10.824
rodolito;-36.603;-10.854
rodolito;-36.61;-10.882
rodolito;-36.61;-10.81
rodolito;-36.612;-10.91
rodolito;-36.613;-10.935
rodolito;-36.624;-10.895
rodolito;-36.626;-10.92
rodolito;-36.627;-10.947
rodolito;-36.632;-10.856
rodolito;-36.636;-10.882
rodolito;-36.637;-10.908
rodolito;-36.639;-10.933
rodolito;-36.641;-10.958
rodolito;-36.644;-10.741
rodolito;-36.651;-10.92
rodolito;-36.652;-10.867
rodolito;-36.654;-10.973
rodolito;-36.655;-10.947
rodolito;-36.659;-10.885
rodolito;-36.664;-10.906
rodolito;-36.665;-10.933
rodolito;-36.668;-10.96
rodolito;-36.668;-10.744
rodolito;-36.669;-10.986
rodolito;-36.67;-10.814
rodolito;-36.679;-10.947
rodolito;-36.68;-10.921
rodolito;-36.681;-10.798
rodolito;-36.693;-10.786
rodolito;-36.694;-10.96
rodolito;-36.697;-10.93
rodolito;-36.705;-10.894
rodolito;-36.706;-10.921
rodolito;-36.708;-10.945
rodolito;-36.721;-10.905
rodolito;-36.723;-10.96
rodolito;-36.831;-11.076
rodolito;-36.842;-11.124
rodolito;-36.844;-11.095
rodolito;-36.857;-11.118
rodolito;-36.861;-11.023
rodolito;-36.863;-11.136
rodolito;-36.866;-10.992
rodolito;-36.875;-11.012
rodolito;-36.877;-11.122
rodolito;-36.879;-10.927
rodolito;-36.883;-10.979
rodolito;-36.886;-11.09
rodolito;-36.891;-11.113
rodolito;-36.895;-11.139
rodolito;-36.899;-10.969
rodolito;-36.905;-11.186
rodolito;-36.908;-11.157
rodolito;-36.916;-11.067
rodolito;-36.921;-11.172
rodolito;-36.922;-11.147
rodolito;-36.922;-11.132
rodolito;-36.925;-11.087
rodolito;-36.927;-11.115
rodolito;-36.937;-11.134
rodolito;-36.938;-11.158
rodolito;-36.941;-11.105
rodolito;-36.952;-11.123
rodolito;-36.955;-11.093
rodolito;-36.956;-11.206
rodolito;-36.965;-11.144
rodolito;-36.968;-11.112
rodolito;-36.969;-11.224
rodolito;-36.976;-11.189
rodolito;-36.978;-11.131
rodolito;-36.984;-11.099
rodolito;-36.985;-11.211
rodolito;-36.988;-11.04
rodolito;-36.993;-11.235
rodolito;-36.996;-11.205
rodolito;-37.001;-11.059
rodolito;-37.002;-11.227
rodolito;-37.003;-11.255
rodolito;-37.008;-11.25
rodolito;-37.012;-11.204
rodolito;-37.016;-11.243
rodolito;-37.019;-11.27
rodolito;-37.019;-11.23
rodolito;-37.021;-11.213
rodolito;-37.035;-11.258
rodolito;-37.035;-11.202
rodolito;-37.047;-11.222
rodolito;-37.048;-11.332
rodolito;-37.051;-11.246
rodolito;-37.059;-11.269
rodolito;-37.06;-11.323
rodolito;-37.064;-11.238
rodolito;-37.069;-11.29
rodolito;-37.077;-11.343
rodolito;-37.081;-11.336
rodolito;-37.081;-11.308
rodolito;-37.088;-11.359
rodolito;-37.091;-11.413
rodolito;-37.096;-11.325
rodolito;-37.1;-11.377
rodolito;-37.1;-11.35
rodolito;-37.103;-11.405
rodolito;-37.106;-11.429
rodolito;-37.112;-11.315
rodolito;-37.113;-11.341
rodolito;-37.114;-11.283
rodolito;-37.115;-11.339
rodolito;-37.116;-11.366
rodolito;-37.119;-11.393
rodolito;-37.125;-11.415
rodolito;-37.129;-11.328
rodolito;-37.131;-11.356
rodolito;-37.134;-11.382
rodolito;-37.137;-11.435
rodolito;-37.147;-11.344
rodolito;-37.148;-11.4
rodolito;-37.149;-11.369
rodolito;-37.163;-11.36
rodolito;-37.163;-11.332
rodolito;-37.201;-11.5
rodolito;-37.203;-11.47
rodolito;-37.207;-11.459
rodolito;-37.215;-11.518
rodolito;-35.9792;-10.2789
rodolito;-36.1245;-10.4875
rodolito;-36.6118;-10.8223
rodolito;-36.8839;-11.1642
rodolito;-36.8839;-11.1642
rodolito;-36.921383;-11.130017
rodolito;-37.0556;-11.3389
rodolito;-38.08666667;-12.73694444
rodolito;-38.09888889;-12.77138889
rodolito;-38.10944444;-12.76388889
rodolito;-38.11055556;-12.78472222
rodolito;-38.12;-12.75722222
rodolito;-38.12111111;-12.77805556
rodolito;-38.1225;-12.79944444
rodolito;-38.13166667;-12.77055556
rodolito;-38.13277778;-12.79222222
rodolito;-38.14333333;-12.78472222
rodolito;-37.56361111;-11.85305556
rodolito;-37.96;-12.50305556
rodolito;-38.00166667;-12.57833333
rodolito;-38.04194444;-12.61472222
rodolito;-38.14944444;-12.74027778
rodolito;-37.221;-11.542
rodolito;-37.241;-11.528
rodolito;-37.247;-11.579
rodolito;-37.247;-11.551
rodolito;-37.303;-11.537
rodolito;-37.305;-11.564
rodolito;-37.326;-11.632
rodolito;-37.333;-11.571
rodolito;-37.351;-11.642
rodolito;-37.2468;-11.5989
rodolito;-38.36472222;-12.97444444
rodolito;-38.37027778;-12.96694444
rodolito;-38.3725;-12.95916667
rodolito;-38.32805556;-12.93944444
rodolito;-38.345;-12.95166667
rodolito;-38.35861111;-12.95611111
rodolito;-38.86;-14.902
rodolito;-38.36944444;-17.42555556
rodolito;-38.67694444;-16.91
rodolito;-38.76777778;-16.91111111
rodolito;-38.86944444;-16.91333333
rodolito;-38.96388889;-17.02083333
rodolito;-38.96638889;-16.90666667
rodolito;-38.67702778;-16.91013889
rodolito;-38.67758333;-16.90994444
rodolito;-38.68227778;-16.91027778
rodolito;-38.72302778;-16.91186111
rodolito;-38.75469444;-16.91330556
rodolito;-38.76783333;-16.91102778
rodolito;-38.85855556;-16.98838889
rodolito;-38.86944444;-16.90597222
rodolito;-38.93183333;-17.01116667
rodolito;-38.96380556;-17.02080556
rodolito;-38.96652778;-16.90677778
rodolito;-38.68407331;-17.35865671
rodolito;-38.53929869;-17.65869117
rodolito;-38.56686838;-17.3884278
rodolito;-38.41660784;-17.60702631
rodolito;-38.38240025;-17.53917652
rodolito;-38.90400104;-16.98297057
rodolito;-38.61602451;-17.45776181
rodolito;-38.54480278;-17.33306191
rodolito;-38.62723665;-17.38999182
rodolito;-38.6286866;-17.38151096
rodolito;-38.28244854;-17.57892828
rodolito;-38.83566814;-17.31802794
rodolito;-38.80600825;-17.28444646
rodolito;-38.69865282;-17.55422499
rodolito;-38.83274988;-17.33519899
rodolito;-38.99918129;-16.85911211
rodolito;-38.78628329;-17.33347725
rodolito;-38.73218066;-16.74777211
rodolito;-38.56536852;-17.29634215
rodolito;-38.6724346;-16.97915258
rodolito;-38.32484598;-17.53737878
rodolito;-38.64378451;-17.66205352
rodolito;-38.41124657;-17.44851141
rodolito;-38.78426441;-17.30016295
rodolito;-38.50477624;-17.51293058
rodolito;-38.80795013;-17.16487135
rodolito;-38.81791304;-17.22000867
rodolito;-38.46759113;-17.39798166
rodolito;-38.76836287;-17.31219079
rodolito;-38.81562332;-17.0865226
rodolito;-38.69334169;-16.85204158
rodolito;-38.81674202;-16.7635018
rodolito;-38.63696518;-17.38133706
rodolito;-38.44172765;-17.6000014
rodolito;-38.6922847;-17.11469689
rodolito;-38.72086197;-17.13656568
rodolito;-38.76004254;-17.0124979
rodolito;-38.6794539;-16.73755555
rodolito;-38.71022442;-16.74649041
rodolito;-38.87957754;-16.77136202
rodolito;-38.71206209;-17.4511206
rodolito;-38.78423905;-16.74790711
rodolito;-38.56940296;-17.50596502
rodolito;-38.22737258;-17.59061049
rodolito;-38.84315344;-17.27961029
rodolito;-38.87922624;-17.27725971
rodolito;-39.00765975;-17.16149645
rodolito;-38.41031071;-17.51432856
rodolito;-38.89098471;-16.98426692
rodolito;-38.3851757;-17.46022446
rodolito;-38.55686651;-17.36450516
rodolito;-38.0500266;-17.64134509
rodolito;-38.71715872;-16.91903182
rodolito;-38.02480699;-17.65560242
rodolito;-38.93215594;-16.90289082
rodolito;-38.72678181;-17.28268397
rodolito;-38.78985807;-17.25464796
rodolito;-38.36856238;-17.62335023
rodolito;-38.77912823;-17.23459244
rodolito;-38.52831934;-17.36007351
rodolito;-38.85689691;-17.07861344
rodolito;-38.73213224;-17.11690199
rodolito;-38.81978265;-17.17275981
rodolito;-38.55657133;-17.35621042
rodolito;-38.4087517;-17.65341762
rodolito;-38.37847786;-17.52310539
rodolito;-38.74688785;-17.38706626
rodolito;-38.42169011;-17.47831221
rodolito;-38.84718709;-17.06911965
rodolito;-38.51287229;-17.64797973
rodolito;-38.87131466;-16.76157593
rodolito;-38.17127987;-17.53473812
rodolito;-38.06190709;-17.6607014
rodolito;-37.39320971;-18.09107641
rodolito;-38.38225191;-17.78629931
rodolito;-38.04619039;-18.2106355
rodolito;-37.61838559;-18.22167001
rodolito;-37.42440373;-17.8124838
rodolito;-38.90723785;-17.96873142
rodolito;-38.25724513;-18.54901696
rodolito;-37.83745858;-17.77000401
rodolito;-38.05143846;-18.43083803
rodolito;-38.39750823;-18.54846122
rodolito;-38.37769628;-18.58513894
rodolito;-37.70021795;-18.29195543
rodolito;-37.75571462;-18.09375598
rodolito;-38.61545495;-17.68658461
rodolito;-37.41213953;-17.90252019
rodolito;-38.21688922;-18.07044744
rodolito;-37.65587704;-17.98573377
rodolito;-37.61232384;-18.24245108
rodolito;-37.71059545;-17.7421279
rodolito;-37.79435248;-17.82424039
rodolito;-37.97809374;-18.35350401
rodolito;-38.26655853;-18.56443852
rodolito;-37.69702264;-17.74943207
rodolito;-38.51642786;-17.83213738
rodolito;-37.66466894;-17.82413681
rodolito;-37.51511109;-17.80603371
rodolito;-37.86415124;-18.30462002
rodolito;-38.16269485;-17.66600043
rodolito;-37.86937266;-17.87608089
rodolito;-37.88440176;-17.97763924
rodolito;-38.13118557;-17.90454486
rodolito;-38.37965481;-18.09392156
rodolito;-38.18918129;-18.51046581
rodolito;-38.40218219;-18.53978289
rodolito;-38.33245353;-17.76713694
rodolito;-38.00702721;-18.45550545
rodolito;-37.53169369;-17.8157442
rodolito;-37.83535708;-17.72523516
rodolito;-37.56158883;-17.96582653
rodolito;-38.2194491;-18.64561026
rodolito;-37.8730042;-18.29049636
rodolito;-37.50195738;-17.94364325
rodolito;-37.68336004;-17.73139518
rodolito;-38.16739925;-17.76982662
rodolito;-37.64272998;-18.29341712
rodolito;-38.04517472;-18.78486069
rodolito;-38.44150155;-17.9304588
rodolito;-38.08876105;-17.84534615
rodolito;-37.9117993;-18.28040727
rodolito;-37.40302265;-17.92535322
rodolito;-38.25600189;-18.09990205
rodolito;-38.21038643;-18.78055408
rodolito;-37.82012891;-17.7493163
rodolito;-38.42804675;-17.97536498
rodolito;-37.89343097;-17.70294541
rodolito;-38.1823672;-18.68679201
rodolito;-37.92260869;-17.82089883
rodolito;-37.56987792;-17.90145365
rodolito;-37.75117896;-18.40059236
rodolito;-37.91558458;-18.73166875
rodolito;-38.16052001;-18.35399848
rodolito;-37.76339815;-18.25611273
rodolito;-38.00724746;-17.91764869
rodolito;-37.73137986;-18.19281981
rodolito;-37.64551561;-17.73180288
rodolito;-37.81384417;-18.08204387
rodolito;-37.93677238;-18.76659291
rodolito;-38.34582013;-17.94768986
rodolito;-37.98501485;-18.81959595
rodolito;-37.63224961;-17.88672669
rodolito;-37.86666523;-18.0335184
rodolito;-38.06905069;-18.4651298
rodolito;-37.908623;-18.57929613
rodolito;-38.36707705;-18.64659176
rodolito;-37.72793956;-17.95421588
rodolito;-37.80233296;-17.9629142
rodolito;-37.86628928;-17.90735073
rodolito;-37.70595023;-17.73932453
rodolito;-38.21085847;-18.3032834
rodolito;-38.37054935;-18.44117137
rodolito;-37.85753452;-18.24682537
rodolito;-38.3663385;-18.43004239
rodolito;-38.48812739;-17.70931594
rodolito;-37.67677632;-18.34681457
rodolito;-37.935043;-17.67601458
rodolito;-37.97130759;-18.52571361
rodolito;-37.41144988;-18.00113536
rodolito;-38.00467293;-18.34829555
rodolito;-38.01663839;-18.81662589
rodolito;-37.72830029;-18.02399635
rodolito;-38.03140546;-18.22894813
rodolito;-37.75468551;-17.9026533
rodolito;-37.85484215;-17.8328837
rodolito;-38.32645562;-18.63856806
rodolito;-37.63952822;-17.84813261
rodolito;-38.36511521;-18.65138251
rodolito;-37.54161781;-17.95747231
rodolito;-38.01913343;-18.29691463
rodolito;-38.44751826;-17.78056123
rodolito;-38.29867731;-18.53539902
rodolito;-37.70728595;-18.03060314
rodolito;-38.31277898;-17.83066788
rodolito;-37.73011452;-17.76703211
rodolito;-38.4916093;-18.15001266
rodolito;-37.93898078;-18.85743279
rodolito;-37.67970075;-17.8347033
rodolito;-38.06949734;-18.72370903
rodolito;-38.10600855;-18.42867398
rodolito;-37.58225007;-17.91481397
rodolito;-38.26841794;-18.7148794
rodolito;-37.66654988;-17.88687613
rodolito;-38.3404199;-17.81630529
rodolito;-38.15117478;-18.52590781
rodolito;-37.92813594;-17.69619154
rodolito;-38.11713264;-18.14920209
rodolito;-38.26809849;-18.22157705
rodolito;-37.49466612;-17.87312596
rodolito;-37.95534182;-18.81563371
rodolito;-38.28077139;-17.88657582
rodolito;-38.00748804;-18.45782662
rodolito;-37.4863395;-17.77995172
rodolito;-38.36808388;-18.60693189
rodolito;-38.36512157;-18.58981932
rodolito;-37.94132459;-18.7090347
rodolito;-38.10163868;-18.69960724
rodolito;-37.42299284;-17.82635505
rodolito;-37.59287089;-18.15707502
rodolito;-38.21228444;-18.28265685
rodolito;-38.08472837;-18.38085436
rodolito;-37.96705436;-17.86165465
rodolito;-37.53220188;-18.13284322
rodolito;-38.17995064;-17.71446955
rodolito;-37.75720144;-18.42265533
rodolito;-38.37946907;-18.49145107
rodolito;-38.3865052;-18.35010608
rodolito;-38.31152519;-17.72901019
rodolito;-37.92145197;-18.70938001
rodolito;-38.46808623;-17.96333268
rodolito;-37.38496159;-18.11617388
rodolito;-37.98095358;-18.63835629
rodolito;-37.61154187;-17.72098648
rodolito;-38.09233694;-17.66653053
rodolito;-38.3107249;-18.65974777
rodolito;-37.48190348;-17.98755295
rodolito;-37.72022567;-18.25111527
rodolito;-38.76154907;-18.1919393
rodolito;-38.0976368;-17.75140862
rodolito;-38.05257002;-18.50796896
rodolito;-38.11807474;-18.58638497
rodolito;-37.80471953;-18.29399961
rodolito;-37.40396032;-17.97364399
rodolito;-38.07396153;-17.91816372
rodolito;-38.00568512;-18.30809798
rodolito;-38.19117287;-18.68484094
rodolito;-38.13222846;-18.50348766
rodolito;-37.7590195;-17.86756049
rodolito;-37.66469507;-17.80024016
rodolito;-38.19796369;-17.77392165
rodolito;-38.13586648;-18.54081892
rodolito;-37.66021563;-17.8401221
rodolito;-37.59012173;-17.86413429
rodolito;-38.13348477;-18.02577584
rodolito;-38.08175075;-17.74540477
rodolito;-37.74718063;-18.37486902
rodolito;-37.91662745;-17.67623555
rodolito;-38.10664094;-18.12718793
rodolito;-37.87124216;-17.76974494
rodolito;-37.98989208;-17.88175536
rodolito;-37.788431;-17.95073058
rodolito;-37.91001971;-18.78163626
rodolito;-38.0679887;-18.76048959
rodolito;-38.01479678;-17.91321163
rodolito;-38.07798608;-17.92971705
rodolito;-38.15118268;-18.55873538
rodolito;-37.83107984;-18.35861372
rodolito;-38.33447052;-18.08724084
rodolito;-38.24204388;-17.71657025
rodolito;-38.2703035;-18.09863406
rodolito;-38.46911437;-17.68330375
rodolito;-38.08323703;-18.20451577
rodolito;-38.21521464;-18.70639968
rodolito;-38.08282938;-17.69518123
rodolito;-38.07409212;-17.74057274
rodolito;-38.30391512;-18.69005781
rodolito;-37.547524;-17.81935918
rodolito;-38.13791543;-18.57609176
rodolito;-38.01544171;-17.73617693
rodolito;-38.21900194;-18.55444077
rodolito;-38.27320884;-18.40134216
rodolito;-37.98052687;-18.44419781
rodolito;-38.35672507;-18.72539141
rodolito;-37.87828636;-18.24158066
rodolito;-38.24945144;-18.58726169
